ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Indice_Coherencia,Analisis_Cuali,Flag_Inconsistencia_IA
STU_0069,UNMSM,,,,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,5.0,5.0,2,4,2,4,2,2,4,3,4,2,No,Nunca,No,,4,3,2,2,2,3.0,4,4,5,4,4,2,,"Creo que se tiende a tener opiniones muy polarizadas (estudio Ciencia Política), lo que causa que las discusiones que deberían ser objetivas se vuelvan burlas o ataques personales",Trato de buscar yo misma fuentes alternativas para contrastar la información que me llega,"Siempre pongo en duda las opiniones que son ""polìticamente correctas"". Eso no significa que me lance a estar en desacuerdo con ellas solo porque sí, pero sí dudo y me cuestionó hasta de lo que yo considero verdadero ","Cuando esas perspectiva están influenciadas por sesgos o dogmas, las descargo como válidas ",Buscar fuentes internacionales siempre ayuda.,"Tengo aplicaciones que me ayudan a hacer resúmenes, otras que me ayudan a buscar fuentes más precisas, otras que ayudan a hacer gráficos o mapas mentales",No suelo colaborar en proyectos.,Suelo buscar tutoriales en yt. Casi siempre encuentro la solución allí ,No tengo una agenda o un calendario. Voy priorizando lo que es más urgente de lo que puedo esperar,No lo hago ,Me gusta facilitar fuentes. Dar más de lo que pidan para que tengamos opciones,No suelo participar en espacios virtuales,False,3.7,3.9,2.9,3.5,0,3,3,3,3,2,3.0,4,4,5,4,4,2,2.0,3.5,2.0,,,False
STU_0070,UNMSM,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,No,Nunca,No,,3,3,3,3,3,3.0,3,3,3,3,3,3,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,True,3.0,3.0,3.0,3.0,0,3,3,3,3,3,3.0,3,3,3,3,3,3,2.0,3.0,2.0,,,False
STU_0071,UNI,,,,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,5.0,4,3,3,2,2,4,4,5,4,4,No,Nunca,No,,4,5,2,3,4,3.0,3,4,4,3,4,3,,"

Identifico problemas relevantes en mi área de estudio observando situaciones que afectan el desempeño, la eficiencia o la satisfacción de las personas. También analizo información, experiencias y necesidades actuales para reconocer aspectos que pueden mejorarse.","Analizo críticamente la información recibida comparando diferentes fuentes, verificando si son confiables y evaluando si los argumentos presentados tienen lógica y evidencia suficiente.","Cuestiono los supuestos de los temas tratados realizando preguntas, buscando otras interpretaciones y analizando si las ideas planteadas tienen fundamentos sólidos o pueden ser debatidas.","Valoro diferentes perspectivas en el análisis académico porque permiten comprender mejor un tema, ampliar el conocimiento y llegar a conclusiones más objetivas y completas.","Busco evidencias para sustentar mis opiniones consultando fuentes confiables, artículos, investigaciones y ejemplos relacionados con el tema, para respaldar mis argumentos con información verificable.","Gestiono eficientemente recursos digitales organizando archivos, utilizando plataformas virtuales de aprendizaje y aprovechando herramientas tecnológicas para acceder rápidamente a información y materiales de estudio.","Utilizo herramientas tecnológicas para colaborar en proyectos mediante aplicaciones de comunicación, documentos compartidos y plataformas virtuales que facilitan el trabajo en equipo y el intercambio de información.","Resuelvo problemas técnicos en entornos virtuales identificando la causa del problema, buscando soluciones en manuales o internet y aplicando pasos prácticos para solucionar errores de manera eficiente.","Organizo mi tiempo estableciendo horarios, prioridades y metas para cada actividad académica, lo que me permite cumplir con mis responsabilidades de manera ordenada y eficiente.","Participo activamente en discusiones académicas compartiendo opiniones, realizando preguntas y aportando ideas relacionadas con los temas tratados de forma respetuosa y clara.","Colaboro con mis compañeros en proyectos grupales cumpliendo mis responsabilidades, manteniendo una buena comunicación y apoyando en la organización y desarrollo de las tareas.","Expreso mis ideas en espacios virtuales de manera clara, respetuosa y organizada, utilizando herramientas digitales para comunicar opiniones y compartir información de forma efectiva.",False,4.1,3.5,3.5,3.7,0,3,3,3,3,4,3.0,3,4,4,3,4,3,2.0,3.5,2.0,,,False
STU_0072,UNI,,,,5.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,3,5,3,5,1,4,4,5,3,5,No,Nunca,No,,1,1,1,2,2,3.0,3,1,3,3,4,2,,Siempre trato de buscar qué vacíos hay entre lo que la teoría nos enseña y los desafíos que ocurren en la vida real,"verifico las fuentes originales para asegurarme de que la información sea realmente confiable y además, trato de cruzar esos datos con otros autores para ver si hay opiniones divididas","no doy nada por sentado, siempre me pregunto por qué las cosas son así o qué pasaría si cambiamos el contexto",Escuchar distintas opiniones me ayuda muchísimo a tener una visión más panorámica y menos cuadrada sobre cualquier tema,Normalmente recurro a bases de datos académicas y busco artículos de investigación,"la verdad suelo organizar todos mis archivos en carpetas en la nube separadas por materias y uso marcadores en el navegador para enlaces clave, también me apoyo bastante en aplicaciones de notas para ir resumiendo y tener a la mano lo más importante de cada recurso",Aprovecho plataformas como Google Drive para poder editar documentos en tiempo real junto con mis compañeros de equipo,"primero intento las soluciones más básicas y rápidas, como reiniciar la aplicación, revisar mi conexión a internet o borrar el caché,
si con eso no logro solucionarlo, busco tutoriales rápidos en foros o internet, y como última opción recurro al soporte técnico","tengo una app de una agenda digital donde anoto todas las fechas de entrega y exámenes al inicio de cada ciclo, luego, divido los trabajos grandes en tareas pequeñas y les asigno un tiempo específico durante mi semana",leer todo el material antes de la clase para tener cosas que decir y preparo algunas preguntas ,"me comunico bastante por chat y me esfuerzo por cumplir a tiempo con la parte que me asignaron, también trato de ofrecer ayuda si veo que algún compañero está teniendo dificultades con su parte",Trato de ir directo al grano y usar un tono siempre respetuoso,False,4.0,3.8,3.8,3.8666666666666663,0,3,3,3,3,2,3.0,3,1,3,3,4,2,2.0,2.625,2.0,,,False
STU_0073,UNI,,,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,4.0,2,4,4,4,2,2,3,3,4,3,No,Nunca,No,,1,1,2,1,1,3.0,2,3,4,4,2,3,,"ishikawa - pareto
árbol de problemas ",hago matrices comparatida o por puntaje,concenso grupal,mesa redonda,google scholar,horarios,"miro las tendencias en el campo, y que sean gratuitas
",pido ayuda,horarios,no participo,repartición de contenido y reunión para estudiar,levanto la mano,False,3.5,3.3,3.1,3.3,0,3,3,3,3,1,3.0,2,3,4,4,2,3,2.0,2.75,2.0,,,False
STU_0074,UNMSM,,,,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,3,5,4,4,1,3,4,4,3,4,No,Nunca,No,,4,3,2,4,3,3.0,1,3,3,4,3,3,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.4,3.7,3.5,3.533333333333333,0,3,3,3,3,3,3.0,1,3,3,4,3,3,2.0,2.875,2.0,,,False
STU_0075,UNMSM,,,,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,2,4,3,4,2,1,5,3,4,1,No,En dos o más,"Sí, en más de una ocasión",,2,2,3,2,1,3.0,4,4,5,2,2,1,,"En el área de la tecnología, normalmente se hacen mediante estudio u observaciones dentro de un caso específico. Gracias a ello, podemos determinar qué dificultades o fallas se experimentan allí y cómo se pueden solucionar aplicando análisis y desarrollo de un sistema.","Veo en primer lugar la fuente de la información, debido a que en la época actual con el surgimiento de la IA y demás métodos de engaño, creo que es un factor determinante para constatar la veracidad de la información. Adicional a ello, algunas veces me tomo el tiempo de buscar fuentes alternativas para tratar de no caer en un sesgo.",Trato de imaginar qué pasaría si es que las cosas fueran diferentes o si un evento ocurriese de otra manera.,Creo que es importante considerar posturas alternativas a las de uno porque allí es donde se genera un debate o discusión que idealmente producirá mejores y más completas alternativas y conocimientos.,"Normalmente hago una búsqueda en Google y trato de buscar las páginas más confiables. Si no encuentro resultados, le pido a una IA que busque información por mí en distintos idiomas.",No gestiono de manera activa los recursos de aprendizaje. Solo uso los recursos que se me piden en el trabajo o que necesite para realizar una tarea en específico.,"Uso de manera básica herramientas como Meet o Teams en mi trabajo para realizar reuniones sincrónicas de manera virtual. También uso Classroom como estudiante para entregar trabajos o estar actualizado acerca de las clases que llevo en la universidad. Las herramientas de desarrollo cooperativo que más utilizo son Git y Github, lo cual me permite gestionar las versiones del código de mis proyectos junto a mi equipo de trabajo.","Si es un problema que se escapa de mi área (Desarrollo), como errores en el sistema operativo, redes, etc., entonces busco alguna solución en Google o le pregunto a una IA. ","Me organizo mayormente de acuerdo a mi horario académico. Es decir, trato de elaborar mis tareas y actividades con unos días de anticipación para no hacerlo a último momento.",No participo mucho en discusiones académicas más allá a las clases virtuales que llevo en mi universidad.,"Usamos las herramientas del suit de Google (classroom, documentos de Google, Meet), etc. Y para proyectos relacionados a la programación uso Git y Github para versionar código.","De nuevo, no expreso mis ideas en entornos públicos como lo puedes ser comentarios en una red social. Lo hago casi exclusivamente en grupos de Whatsapp o Discord con mis amigos o gente cercana.",False,3.8,3.1,2.9,3.2666666666666666,1,3,3,3,3,1,3.0,4,4,5,2,2,1,2.5,2.75,2.0,,,False
STU_0076,UNMSM,,,,4.0,4.0,5.0,4.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4,4,5,5,1,5,5,5,5,5,No,Nunca,No,,3,1,1,4,2,3.0,1,3,2,3,2,1,,"procastinacion, distractores(redes sociales)","repasando, consultando en ocasiones a la IA","En ocasiones creo, pero lo ideal sería investigar a fondo sobre el supuesto que se menciona.",Que cada opinión cuenta y en una lluvia de ideas para realizar o solucionar algo es de mucha ayuda tener varias perspectivas,"Por la experiencia es que un ohabla o da una opinión, si no conozco callo. Realmente no busco evidencia exacta para dar una opinión.","Uso de IA como notebook para resumir grandes cantidades de ppts, soobretodo práctica en la lógica de programación.","Dependiendo del curso, ahora se esta trabajando con notebook para gestion de datos masivos donde podemos analizar grandes archivos de excel/csv y haciendo el uso de pandas en python podemos organizar mejor estos datos e incluso mostrar algun problema que tiene mediante dashboards.",Mirando en youtube o consultando a un amigo,En dia libre que tengo durante la semana o el fin de semana.,"Dando ideas, tratando de paricipar en clase o consultando al maestro.","De misma manera, dando ideas, aportar lo que se va trabajndo para cada tarea o proyecto final.","Comentando en espacios como yotube, X, tiktok",False,4.1,4.4,4.4,4.3,0,3,3,3,3,2,3.0,1,3,2,3,2,1,2.0,2.125,2.0,,,False
STU_0077,UNMSM,,,,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,5.0,3,5,5,5,1,4,5,5,4,4,No,Nunca,No,,1,2,2,1,5,3.0,1,1,2,1,2,1,,"Cuando el uso de las tecnologías son usadas de mala manera, o no se toma en consideración las ideas de todo el equipo","De la mejor manera, porqué siempre se busca ser mejor",Bien,Bien,Entrando a fuentes confiables,Busco reseñas de los mejores programas y luego los ejecuto.,Dando ideas; usar IAs aptas para el proyecto que se esta haciendo,Empezando de la raiz del problema,"Las organizo en un documento, algo asi como un horario",analizando el tema y buscando alguna duda o ayuda para aportar,Participando activamente hasta que los demas del grupo puedan soltarse y dar más ideas,De manera asertiva,False,3.8,4.0,4.1,3.966666666666667,0,3,3,3,3,5,3.0,1,1,2,1,2,1,2.0,2.0,2.0,,,False
STU_0078,UNI,,,,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3,4,3,3,3,2,4,3,3,4,No,Nunca,No,,3,2,2,2,2,3.0,2,2,2,2,2,2,,"Me pregunto dónde inicio el problema ya sea, método de estudio, cuánto repasé, etc",Retengo la información prestando atención ,Voy buscando información durante la clase,Tomó cada perspectiva en cuenta ,Fuentes confiables,Cada uno en cada área correspondiente ,Para organizar información o para presentaciones ,Buscando tutoriales,Haciendo las actividades con tiempo anticipado,Solo opino si es que sé del tema,Soy proactivo y ayudo a los demás si es que ya acabé con mi parte ,Comentarios pertinentes ,False,3.5,3.4,3.2,3.3666666666666667,0,3,3,3,3,2,3.0,2,2,2,2,2,2,2.0,2.125,2.0,,,False
STU_0079,UNI,,,,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,5,5,5,5,2,4,3,3,2,1,No,Nunca,No,,1,2,2,3,4,3.0,4,3,4,5,4,3,,sds,sadad,sadasd,sdadasd,dasdasd,dsadasd,sadasdad,asdasdasda,dasadasd,saddsadas,dasdasdas,dsadasdsad,False,2.5,2.9,3.5,2.966666666666667,1,3,3,3,3,4,3.0,4,3,4,5,4,3,2.0,3.75,2.0,,,False
STU_0080,UNI,,,,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,1,5,5,5,5,5,No,Nunca,No,,5,5,5,5,5,3.0,5,5,5,5,5,5,,"Identifico problemas relevantes mediante la observación de brechas tecnológicas (research gaps) en la literatura científica actual y el análisis de ineficiencias en sistemas existentes. Me enfoco en detectar necesidades no resueltas en áreas críticas como la automatización, el Internet de las Cosas (IoT) y la optimización de procesos industriales. Además, considero la viabilidad técnica y el impacto socioeconómico que tendría una posible solución basada en arquitecturas de hardware avanzado","Realizo un análisis comparativo contrastando diferentes arquitecturas y metodologías para determinar su eficiencia y rendimiento. Evalúo la validez de las fuentes mediante el uso de referencias bibliográficas de alto impacto y estándares industriales reconocidos. No acepto soluciones ""por defecto"", sino que examino las ventajas y desventajas técnicas, como el consumo energético, la velocidad de procesamiento y la escalabilidad del sistema propuesto.","Cuestiono los supuestos mediante la experimentación y la validación de datos en entornos reales. Por ejemplo, si se asume que una arquitectura de 8 bits es obsoleta, evalúo su relevancia actual basándome en su bajo costo y eficiencia para tareas específicas de control simple. Busco entender el ""por qué"" detrás de cada configuración técnica, analizando si las limitaciones son inherentes a la tecnología o si existen alternativas más modernas, como las arquitecturas de 64 bits para procesos de inteligencia artificial.  ","Valoro las diferentes perspectivas integrando diversos enfoques de fabricantes y comunidades de desarrollo, como la flexibilidad del hardware libre de Arduino frente a la estabilidad industrial de los microcontroladores PIC. Reconozco que no existe una solución única universal; por ello, comparo métricas de rendimiento y aplicaciones prácticas en distintos sectores —desde la robótica educativa hasta la seguridad aeroportuaria— para obtener una visión holística y equilibrada de la tecnología.  ","Comunico mis ideas estructurando la información de manera lógica, partiendo de conceptos fundamentales como la definición de microcontroladores hasta llegar a aplicaciones complejas como el IoT. Utilizo un lenguaje técnico preciso y me apoyo en herramientas visuales, como cuadros comparativos y diagramas, para facilitar la comprensión de datos técnicos sobre arquitecturas de 8, 16, 32 y 64 bits. Además, aseguro la coherencia mediante una redacción fluida que vincula la teoría con casos de uso reales en la industria.  ","Utilizo diversas herramientas digitales y plataformas de hardware para transmitir conocimientos técnicos de manera efectiva. Esto incluye la elaboración de informes técnicos detallados en procesadores de texto, el uso de tablas para comparar fabricantes como Microchip y Espressif , y la integración de recursos visuales que muestran placas de desarrollo como Arduino y MSP430. Asimismo, considero el uso de repositorios de código y documentación técnica como medios esenciales para la comunicación en la ingeniería de sistemas.  ","Ajusto mi discurso dependiendo del nivel de especialización de la audiencia; por ejemplo, utilizo términos simplificados y ejemplos educativos cuando trato con plataformas como Arduino para principiantes. Por el contrario, empleo una terminología avanzada y métricas de rendimiento específicas (como ciclos de actualización de 1 ms o precisión de repetibilidad) cuando el propósito es el análisis de sistemas industriales críticos o robótica de alta precisión. El objetivo es siempre garantizar que el mensaje técnico sea accionable y comprensible según el contexto.  ","Demuestro integridad académica mediante el reconocimiento riguroso del trabajo intelectual ajeno a través de citación bibliográfica en formato APA. Esto implica referenciar correctamente a autores fundamentales del área como Stallings, Tanenbaum y Patterson. Además, mantengo la honestidad en la presentación de datos técnicos, asegurando que los ejemplos de aplicaciones reales (como los sistemas de SpaceX o la Torre Olivos) estén respaldados por hechos verificables y fuentes oficiales.  ","Trabajo de manera colaborativa mediante la división estratégica de tareas según las fortalezas de cada integrante, como se evidencia en la organización de este proyecto donde cada miembro asumió responsabilidades específicas en la investigación y desarrollo de capítulos. Fomento una comunicación constante para integrar los hallazgos individuales —desde la evolución histórica hasta las aplicaciones industriales— en un cuerpo de trabajo cohesivo y unificado. El objetivo común es garantizar que el producto final cumpla con los estándares técnicos y académicos requeridos para la asignatura de Arquitectura de Computadoras.","Asumo roles de manera proactiva, ya sea liderando la fase de investigación técnica sobre arquitecturas modernas o asegurando la correcta aplicación de normativas de citación en el documento final. Entiendo que cada rol es interdependiente; por ello, me comprometo con los plazos de entrega y la calidad del contenido asignado, reconociendo que mi desempeño individual impacta directamente en el éxito colectivo del grupo. Esta responsabilidad se refleja en la precisión de los datos presentados sobre microcontroladores de 8 a 64 bits y su relevancia tecnológica.  ","Reflexiono sobre mi aprendizaje analizando la evolución de mis conocimientos, pasando de entender el concepto básico de un microcontrolador hasta comprender sistemas complejos de redundancia en ingeniería aeroespacial. Identifico las áreas donde tuve mayor dificultad, como la distinción técnica entre microprocesadores y microcontroladores, y busco reforzar esos puntos mediante el estudio de fuentes especializadas y casos reales. Esta autoevaluación me permite ser consciente de mis competencias técnicas y de las habilidades de investigación que debo seguir perfeccionando en mi formación como ingeniero de sistemas.  ","Expreso mis ideas en entornos virtuales de manera clara, asertiva y profesional, utilizando canales digitales (como foros, plataformas de gestión educativa o repositorios de código) para compartir avances de investigación. Me aseguro de que mi comunicación sea precisa, empleando terminología técnica adecuada y estructurando los mensajes para que sean fáciles de leer en pantallas. Además, fomento la interactividad respondiendo a consultas de mis compañeros y utilizando recursos multimedia que faciliten la explicación de conceptos complejos sobre arquitectura de computadoras.",True,4.6,4.6,4.6,4.6,1,3,3,3,3,5,3.0,5,5,5,5,5,5,2.0,4.75,2.0,,,False
